#transA,transB,M,N,K,alpha,lda,beta,ldb,ldc,ldd,batch_count,rocblas-Gflops,us
N   	T   	35   	78   	835   	1   	35   	1   	835   	35   	35   	1   	 28.1079   	 162.2
N   	T   	69   	51   	5341   	1   	69   	1   	5341   	69   	69   	1   	 62.7336   	 599.2
N   	T   	56   	868   	44   	1   	56   	1   	868   	56   	56   	1   	 216.036   	 19.8
N   	T   	76   	844   	855   	1   	76   	1   	855   	76   	76   	1   	 849.622   	 129.1
N   	T   	21   	288   	2915   	1   	21   	1   	2915   	21   	21   	1   	 401.593   	 87.8
N   	T   	23   	5646   	28   	1   	23   	1   	5646   	23   	23   	1   	 255.16   	 28.5
N   	T   	45   	2884   	637   	1   	45   	1   	2884   	45   	45   	1   	 804.965   	 205.4
N   	T   	72   	4637   	2087   	1   	72   	1   	4637   	72   	72   	1   	 1310.71   	 1063.2
N   	T   	445   	44   	74   	1   	445   	1   	74   	445   	445   	1   	 137.992   	 21
N   	T   	752   	57   	815   	1   	752   	1   	815   	752   	752   	1   	 555.834   	 125.7
N   	T   	404   	50   	3830   	1   	404   	1   	3830   	404   	404   	1   	 207.945   	 744.1
N   	T   	342   	358   	62   	1   	342   	1   	358   	342   	342   	1   	 540.287   	 28.1
N   	T   	837   	731   	725   	1   	837   	1   	731   	837   	837   	1   	 3543.04   	 250.4
N   	T   	262   	753   	4760   	1   	262   	1   	4760   	262   	262   	1   	 3160.83   	 594.2
N   	T   	513   	3227   	64   	1   	513   	1   	3227   	513   	513   	1   	 702.579   	 301.6
N   	T   	897   	4582   	801   	1   	897   	1   	4582   	897   	897   	1   	 4055.87   	 1623.4
N   	T   	725   	6536   	3773   	1   	725   	1   	6536   	725   	725   	1   	 7237.48   	 4940.6
N   	T   	5333   	48   	66   	1   	5333   	1   	66   	5333   	5333   	1   	 774.997   	 43.6
N   	T   	4054   	39   	653   	1   	4054   	1   	653   	4054   	4054   	1   	 1015.17   	 203.4
N   	T   	4188   	37   	2734   	1   	4188   	1   	2734   	4188   	4188   	1   	 804.806   	 1052.8
N   	T   	6456   	285   	59   	1   	6456   	1   	285   	6456   	6456   	1   	 704.462   	 308.2
N   	T   	3036   	543   	864   	1   	3036   	1   	864   	3036   	3036   	1   	 3541.83   	 804.3
N   	T   	5599   	337   	5955   	1   	5599   	1   	5955   	5599   	5599   	1   	 5147.99   	 4365.3
N   	T   	2765   	2439   	67   	1   	2765   	1   	2439   	2765   	2765   	1   	 836.038   	 1080.9
N   	T   	3846   	3029   	795   	1   	3846   	1   	3029   	3846   	3846   	1   	 6242.29   	 2967.3
N   	T   	5446   	6125   	3237   	1   	5446   	1   	6125   	5446   	5446   	1   	 9373.35   	 23038.9
N   	T   	66   	28   	47   	1   	66   	2   	47   	66   	66   	1   	 7.82486   	 22.2
N   	T   	42   	63   	256   	1   	42   	2   	256   	42   	42   	1   	 56.2138   	 24.1
N   	T   	50   	58   	4294   	1   	50   	2   	4294   	50   	50   	1   	 67.2024   	 370.6
N   	T   	73   	248   	27   	1   	73   	2   	248   	73   	73   	1   	 54.9222   	 17.8
N   	T   	64   	391   	709   	1   	64   	2   	709   	64   	64   	1   	 259.956   	 136.5
N   	T   	23   	792   	5674   	1   	23   	2   	5674   	23   	23   	1   	 322.64   	 640.7
N   	T   	64   	3469   	66   	1   	64   	2   	3469   	64   	64   	1   	 830.201   	 35.3
N   	T   	49   	4307   	582   	1   	49   	2   	4307   	49   	49   	1   	 1295.64   	 189.6
N   	T   	79   	6291   	3505   	1   	79   	2   	6291   	79   	79   	1   	 2266.24   	 1537.3
N   	T   	303   	23   	25   	1   	303   	2   	25   	303   	303   	1   	 20.0259   	 17.4
N   	T   	781   	32   	285   	1   	781   	2   	285   	781   	781   	1   	 390.286   	 36.5
N   	T   	209   	54   	6161   	1   	209   	2   	6161   	209   	209   	1   	 208.745   	 666.2
N   	T   	547   	610   	44   	1   	547   	2   	610   	547   	547   	1   	 607.929   	 48.3
N   	T   	750   	516   	761   	1   	750   	2   	761   	750   	750   	1   	 3430.48   	 171.7
N   	T   	316   	856   	6003   	1   	316   	2   	6003   	316   	316   	1   	 3454.13   	 940.2
