#transA,transB,M,N,K,alpha,lda,beta,ldb,ldc,ldd,batch_count,rocblas-Gflops,us
N   	T   	58   	60   	758   	1   	58   	1   	758   	58   	58   	1   	 32.1884   	 163.9
N   	T   	24   	45   	2774   	1   	24   	1   	2774   	24   	24   	1   	 9.62235   	 622.7
N   	T   	42   	860   	65   	1   	42   	1   	860   	42   	42   	1   	 199.813   	 23.5
N   	T   	71   	823   	691   	1   	71   	1   	823   	71   	71   	1   	 525.745   	 153.6
N   	T   	40   	437   	3239   	1   	40   	1   	3239   	40   	40   	1   	 170.125   	 665.6
N   	T   	53   	5912   	31   	1   	53   	1   	5912   	53   	53   	1   	 574.758   	 33.8
N   	T   	44   	3958   	880   	1   	44   	1   	3958   	44   	44   	1   	 1291.1   	 237.4
N   	T   	28   	3594   	2198   	1   	28   	1   	3594   	28   	28   	1   	 423.612   	 1044.3
N   	T   	263   	51   	33   	1   	263   	1   	51   	263   	263   	1   	 52.6939   	 16.8
N   	T   	461   	38   	460   	1   	461   	1   	460   	461   	461   	1   	 143.898   	 112
N   	T   	277   	65   	2499   	1   	277   	1   	2499   	277   	277   	1   	 173.724   	 518
N   	T   	388   	469   	53   	1   	388   	1   	469   	388   	388   	1   	 686.442   	 28.1
N   	T   	455   	591   	211   	1   	455   	1   	591   	455   	455   	1   	 1336.61   	 84.9
N   	T   	693   	722   	6178   	1   	693   	1   	6178   	693   	693   	1   	 1544.8   	 4002
N   	T   	456   	4848   	49   	1   	456   	1   	4848   	456   	456   	1   	 1464.82   	 147.9
N   	T   	897   	4833   	865   	1   	897   	1   	4833   	897   	897   	1   	 3073.98   	 2439.8
N   	T   	801   	5217   	4379   	1   	801   	1   	5217   	801   	801   	1   	 2746.9   	 13323.4
N   	T   	3383   	41   	60   	1   	3383   	1   	60   	3383   	3383   	1   	 714.35   	 23.3
N   	T   	2158   	56   	831   	1   	2158   	1   	831   	2158   	2158   	1   	 877.455   	 228.9
N   	T   	2763   	40   	3154   	1   	2763   	1   	3154   	2763   	2763   	1   	 1067.46   	 653.1
N   	T   	2503   	760   	29   	1   	2503   	1   	760   	2503   	2503   	1   	 1409.1   	 78.3
N   	T   	2124   	668   	831   	1   	2124   	1   	831   	2124   	2124   	1   	 2258.72   	 1044
N   	T   	5322   	445   	2468   	1   	5322   	1   	2468   	5322   	5322   	1   	 3000.33   	 3896.2
N   	T   	4878   	2768   	31   	1   	4878   	1   	2768   	4878   	4878   	1   	 1994.62   	 419.7
N   	T   	3157   	5521   	438   	1   	3157   	1   	5521   	3157   	3157   	1   	 3271.73   	 4666.8
N   	T   	3952   	5798   	3647   	1   	3952   	1   	5798   	3952   	3952   	1   	 3265.28   	 51184.7
N   	T   	26   	75   	60   	1   	26   	2   	75   	26   	26   	1   	 9.47368   	 24.7
N   	T   	21   	59   	660   	1   	21   	2   	660   	21   	21   	1   	 11.1789   	 146.3
N   	T   	49   	23   	6966   	1   	49   	2   	6966   	49   	49   	1   	 11.1658   	 1406.2
N   	T   	32   	568   	79   	1   	32   	2   	568   	32   	32   	1   	 105.581   	 27.2
N   	T   	51   	661   	414   	1   	51   	2   	661   	51   	51   	1   	 291.974   	 95.6
N   	T   	55   	808   	2868   	1   	55   	2   	2868   	55   	55   	1   	 430.733   	 591.8
N   	T   	32   	6268   	75   	1   	32   	2   	6268   	32   	32   	1   	 1094.05   	 27.5
N   	T   	21   	4267   	246   	1   	21   	2   	4267   	21   	21   	1   	 804.501   	 54.8
N   	T   	26   	6916   	2679   	1   	26   	2   	6916   	26   	26   	1   	 2023.64   	 476.1
N   	T   	743   	57   	74   	1   	743   	2   	74   	743   	743   	1   	 242.944   	 25.8
N   	T   	243   	26   	539   	1   	243   	2   	539   	243   	243   	1   	 51.9512   	 131.1
N   	T   	803   	36   	4297   	1   	803   	2   	4297   	803   	803   	1   	 289.687   	 857.6
N   	T   	615   	714   	64   	1   	615   	2   	714   	615   	615   	1   	 1398.16   	 40.2
N   	T   	841   	646   	681   	1   	841   	2   	681   	841   	841   	1   	 2073.29   	 356.9
N   	T   	745   	797   	6094   	1   	745   	2   	6094   	745   	745   	1   	 1832.57   	 3949
N   	T   	808   	2262   	33   	1   	808   	2   	2262   	808   	808   	1   	 1595.61   	 75.6
N   	T   	324   	4733   	689   	1   	324   	2   	4733   	324   	324   	1   	 2499.29   	 845.5
N   	T   	459   	6861   	4067   	1   	459   	2   	6861   	459   	459   	1   	 3035.13   	 8439.7
N   	T   	6319   	41   	78   	1   	6319   	2   	78   	6319   	6319   	1   	 937.734   	 43.1
N   	T   	4257   	35   	852   	1   	4257   	2   	852   	4257   	4257   	1   	 841.244   	 301.8
N   	T   	3470   	64   	5756   	1   	3470   	2   	5756   	3470   	3470   	1   	 988.396   	 2586.6
N   	T   	6285   	480   	59   	1   	6285   	2   	480   	6285   	6285   	1   	 2012.34   	 176.9
N   	T   	5754   	286   	294   	1   	5754   	2   	294   	5754   	5754   	1   	 2291.9   	 422.2
N   	T   	6117   	470   	5008   	1   	6117   	2   	5008   	6117   	6117   	1   	 2947.29   	 9770.3
N   	T   	2174   	6748   	26   	1   	2174   	2   	6748   	2174   	2174   	1   	 1223.3   	 623.6
N   	T   	6851   	3948   	336   	1   	6851   	2   	3948   	6851   	6851   	1   	 3284.26   	 5534.3
