# /home/AMD/feizheng/work/tags/rocm-3.9.0-pre/rocFFT/scripts/perf/timing.py -w /home/AMD/feizheng/work/tags/rocm-3.8.0/rocFFT/build/clients/staging/rocfft-rider -o /home/AMD/feizheng/work/tags/rocm-3.9.0-pre/rocFFT/scripts/perf/MI60_rocFFT_rocm3.8/radix2_dim1_double_n1_inv_r2c_outofplace.dat -N 10 -b 1 -x 2048 -X 536870912 -r 2 -D 1 -d 1 -f double -R
# dimension	xlength	nbatch	nsample	samples ...
1	2048	1	10	6.261799999999999e-05	4.808e-05	3.7740999999999997e-05	3.8072000000000004e-05	4.7259e-05	3.681e-05	3.698e-05	4.6969e-05	4.7459e-05	3.714e-05
1	4096	1	10	0.000106241	4.9934e-05	5.1086e-05	4.8982e-05	5.0255e-05	4.778000000000001e-05	4.9193e-05	4.9102e-05	5.5505e-05	3.7740999999999997e-05
1	8192	1	10	8.7686e-05	8.2285e-05	8.3507e-05	8.2295e-05	7.951e-05	5.9832000000000006e-05	7.303700000000001e-05	6.864000000000001e-05	7.386900000000001e-05	6.1276e-05
1	16384	1	10	7.5703e-05	7.1024e-05	6.873e-05	6.9612e-05	6.9561e-05	5.807e-05	6.393100000000001e-05	5.1968e-05	5.2208e-05	5.2169e-05
1	32768	1	10	0.000101772	8.6183e-05	9.448800000000001e-05	7.780600000000001e-05	7.307800000000001e-05	9.256499999999999e-05	6.2869e-05	6.1657e-05	6.283900000000001e-05	6.2498e-05
1	65536	1	10	8.7946e-05	7.7546e-05	6.686599999999999e-05	6.1436e-05	6.0463999999999996e-05	7.6925e-05	5.1377e-05	5.0846e-05	5.0455000000000004e-05	5.1436999999999996e-05
1	131072	1	10	0.000107423	8.587200000000001e-05	6.9531e-05	6.9351e-05	7.1074e-05	7.0092e-05	6.9832e-05	7.051300000000001e-05	7.0113e-05	6.911100000000001e-05
1	262144	1	10	0.000129434	0.000107102	8.240500000000001e-05	8.1143e-05	8.187500000000001e-05	8.1263e-05	8.1624e-05	8.147400000000001e-05	8.180500000000001e-05	8.3077e-05
1	524288	1	10	0.000161194	0.000139583	0.000140385	0.000139674	0.000136978	0.000138381	0.000138441	0.00013791	0.000138762	0.000138401
1	1048576	1	10	0.000277443	0.00027444800000000005	0.000280479	0.000273585	0.000273064	0.000277162	0.000273857	0.00024897900000000003	0.000251955	0.000247848
1	2097152	1	10	0.0005483240000000001	0.0005822889999999999	0.000465358	0.0005696949999999999	0.000454608	0.0005723700000000001	0.000457182	0.000574032	0.00045580900000000005	0.000591154
1	4194304	1	10	0.0015646	0.0015119800000000002	0.00127507	0.00124322	0.0012414099999999999	0.0012989	0.00124654	0.00130103	0.0014049700000000002	0.0013147200000000001
1	8388608	1	10	0.00265269	0.00263058	0.00244325	0.00244428	0.00244742	0.00258792	0.00243616	0.00247592	0.00312752	0.0024543200000000003
1	16777216	1	10	0.0103243	0.0106922	0.0102799	0.0101982	0.010778900000000001	0.010717599999999999	0.010851300000000001	0.0101715	0.0107228	0.010771000000000001
1	33554432	1	10	0.0299579	0.0300339	0.0306348	0.030389500000000003	0.0301218	0.030026499999999998	0.0297778	0.0298928	0.030184000000000002	0.0296969
1	67108864	1	10	0.0660386	0.0660536	0.0662924	0.06607470000000001	0.0663649	0.06603060000000001	0.06556820000000001	0.0660989	0.0659202	0.0665612
1	134217728	1	10	0.139641	0.139793	0.140267	0.139427	0.139799	0.148813	0.140284	0.139795	0.139588	0.139606
1	268435456	1	10	0.291844	0.29149200000000003	0.292209	0.30136599999999997	0.291135	0.29125799999999996	0.29239800000000005	0.291253	0.290831	0.29157900000000003
1	536870912	1	10	0.5867140000000001	0.586376	0.586219	0.586495	0.586913	0.586579	0.587191	0.587226	0.586708	0.586493
